error,forecast_cases,month,true_cases,year
88.91414941521923,127.91414941521923,1,39.0,2009
113.4304429035124,127.4304429035124,2,14.0,2009
101.78973174532551,124.78973174532551,3,23.0,2009
125.33768703049674,141.33768703049674,4,16.0,2009
111.449968520634,189.449968520634,5,78.0,2009
157.63276233541325,286.63276233541325,6,129.0,2009
212.22466189190538,325.2246618919054,7,113.0,2009
204.25919052240522,318.2591905224052,8,114.0,2009
174.247566639834,238.247566639834,9,64.0,2009
136.61456831630116,198.61456831630116,10,62.0,2009
108.13181254139522,176.13181254139522,11,68.0,2009
124.69109103964061,147.6910910396406,12,23.0,2009
