error,forecast_cases,month,true_cases,year
78.18091769467688,83.18091769467688,2,5.0,2011
73.61756373318093,81.61756373318093,3,8.0,2011
90.66482884504693,93.66482884504693,4,3.0,2011
107.3505803015596,149.3505803015596,5,42.0,2011
185.9604412891681,246.9604412891681,6,61.0,2011
326.999860258858,358.999860258858,7,32.0,2011
344.9663210506064,382.9663210506064,8,38.0,2011
205.4190140413531,220.4190140413531,9,15.0,2011
153.22367182819798,162.22367182819798,10,9.0,2011
121.11236008247695,134.11236008247695,11,13.0,2011
104.64650647419866,107.64650647419866,12,3.0,2011
104.23768221819996,111.23768221819996,1,7.0,2012
