error,forecast_cases,month,true_cases,year
62.32122618138064,140.32122618138064,5,78.0,2009
107.95852880642016,236.95852880642016,6,129.0,2009
164.404708501583,277.404708501583,7,113.0,2009
156.88539847045638,270.8853984704564,8,114.0,2009
125.935920135321,189.935920135321,9,64.0,2009
88.8674511369459,150.8674511369459,10,62.0,2009
60.97146307585206,128.97146307585206,11,68.0,2009
77.52562962137024,100.52562962137024,12,23.0,2009
90.98550783077549,111.98550783077549,1,21.0,2010
83.27530697108915,97.27530697108915,2,14.0,2010
84.43622406929659,101.43622406929659,3,17.0,2010
91.96003271208357,113.96003271208357,4,22.0,2010
