error,forecast_cases,month,true_cases,year
9.501451126590766,104.49854887340923,11,114.0,2008
54.94876050553995,100.94876050553995,12,46.0,2008
86.78890019943144,125.78890019943144,1,39.0,2009
115.83542010255988,129.83542010255988,2,14.0,2009
95.22087444362124,118.22087444362124,3,23.0,2009
114.85935542936991,130.8593554293699,4,16.0,2009
97.94474263100906,175.94474263100906,5,78.0,2009
146.1591633066514,275.1591633066514,6,129.0,2009
204.27447665182746,317.27447665182746,7,113.0,2009
196.70725222302553,310.70725222302553,8,114.0,2009
161.20330855192267,225.20330855192267,9,64.0,2009
124.22773901838926,186.22773901838926,10,62.0,2009
