error,forecast_cases,month,true_cases,year
91.39194704286439,-84.39194704286439,4,7.0,2007
4.99584016338666,25.99584016338666,5,21.0,2007
140.50027683647355,189.50027683647355,6,49.0,2007
103.72284221879448,-26.72284221879448,7,77.0,2007
20.831488620710616,94.83148862071062,8,74.0,2007
309.63780555501364,-259.63780555501364,9,50.0,2007
131.82058158621197,150.82058158621197,10,19.0,2007
353.42385032063595,-338.42385032063595,11,15.0,2007
101.43763089425413,105.43763089425413,12,4.0,2007
220.40270269871866,-211.40270269871866,1,9.0,2008
82.74611433304483,-71.74611433304483,2,11.0,2008
110.54234369863012,-102.54234369863012,3,8.0,2008
