error,forecast_cases,month,true_cases,year
27.507155646026547,140.49284435397345,10,168.0,2008
23.534794186054313,137.5347941860543,11,114.0,2008
85.14527179303929,131.14527179303929,12,46.0,2008
130.35883752821422,169.35883752821422,1,39.0,2009
154.79724935357598,168.79724935357598,2,14.0,2009
139.86170457442742,162.86170457442742,3,23.0,2009
161.45894759366013,177.45894759366013,4,16.0,2009
145.26825795032082,223.26825795032082,5,78.0,2009
192.77665028885554,321.77665028885554,6,129.0,2009
250.09085715873857,363.0908571587386,7,113.0,2009
241.9701210235272,355.9701210235272,8,114.0,2009
206.84303873791146,270.84303873791146,9,64.0,2009
