error,forecast_cases,month,true_cases,year
165.6358670876686,107.36413291233141,6,273.0,2008
330.21263534551326,96.78736465448674,7,427.0,2008
356.4701023311009,84.52989766889908,8,441.0,2008
225.6073163934816,42.39268360651839,9,268.0,2008
141.36340318832754,26.636596811672455,10,168.0,2008
93.43515171585764,20.564848284142357,11,114.0,2008
32.99163294322001,13.008367056779989,12,46.0,2008
22.437318880365186,16.562681119634814,1,39.0,2009
3.659589306501399,17.6595893065014,2,14.0,2009
6.086546944343613,16.913453055656387,3,23.0,2009
13.27674068416906,29.27674068416906,4,16.0,2009
7.566680827184598,70.4333191728154,5,78.0,2009
