error,forecast_cases,month,true_cases,year
9.790812177110084,74.20918782288992,10,84.0,2016
7.948986366971312,55.94898636697131,11,48.0,2016
15.894703778363692,29.89470377836369,12,14.0,2016
4.044136579189868,17.044136579189868,1,13.0,2017
6.397899519098404,11.397899519098404,2,5.0,2017
3.403691637374836,13.403691637374836,3,10.0,2017
16.451477712214164,26.451477712214164,4,10.0,2017
26.58368224616801,75.58368224616801,5,49.0,2017
8.321304223985265,147.32130422398527,6,139.0,2017
51.700896796584544,223.70089679658454,7,172.0,2017
119.50200334489983,235.50200334489983,8,116.0,2017
76.78273810528808,135.78273810528808,9,59.0,2017
