error,forecast_cases,month,true_cases,year
26.42274122507905,33.42274122507905,1,7.0,2012
15.777927796387075,22.777927796387075,2,7.0,2012
22.6650181682309,23.6650181682309,3,1.0,2012
24.042150136812747,30.042150136812747,4,6.0,2012
62.41894287094378,79.41894287094378,5,17.0,2012
98.79234494726376,162.79234494726376,6,64.0,2012
169.83310546795025,251.83310546795025,7,82.0,2012
167.26669578172442,276.2666957817244,8,109.0,2012
32.87388541529725,134.87388541529725,9,102.0,2012
12.55565280381363,81.44434719618637,10,94.0,2012
1.6473868448698923,58.35261315513011,11,60.0,2012
15.386091172236597,35.3860911722366,12,20.0,2012
