error,forecast_cases,month,true_cases,year
68.20313301714005,99.20313301714005,11,31.0,2013
57.3378094576879,72.3378094576879,12,15.0,2013
70.06905597736156,74.06905597736156,1,4.0,2014
59.934735583798634,62.934735583798634,2,3.0,2014
62.34329371515753,62.34329371515753,3,0.0,2014
80.24490055682779,80.24490055682779,4,0.0,2014
141.33787821666573,146.33787821666573,5,5.0,2014
213.9975348980555,241.9975348980555,6,28.0,2014
291.91856227715175,329.91856227715175,7,38.0,2014
298.4626254601486,329.4626254601486,8,31.0,2014
152.93476067789624,194.93476067789624,9,42.0,2014
116.58509641933182,133.58509641933182,10,17.0,2014
