ds,trend,trend_lower,trend_upper,yhat_lower,yhat_upper,seasonal,seasonal_lower,seasonal_upper,seasonalities,seasonalities_lower,seasonalities_upper,yearly,yearly_lower,yearly_upper,yhat
2013-12-31,137.5447663830051,137.54476575209978,137.54476698978885,-186.31548226824785,274.76008163102466,-73.88777408999654,-73.88777408999654,-73.88777408999654,-73.88777408999654,-73.88777408999654,-73.88777408999654,-73.88777408999654,-73.88777408999654,-73.88777408999654,63.65699229300857
2014-01-31,138.38482090544488,138.3848186425886,138.38482272767249,-179.93267425643097,299.34147134177937,-85.32981117252496,-85.32981117252496,-85.32981117252496,-85.32981117252496,-85.32981117252496,-85.32981117252496,-85.32981117252496,-85.32981117252496,-85.32981117252496,53.05500973291993
2014-02-28,139.14357982893887,139.14357585258756,139.14358311991654,-172.21879921157534,279.2584226125239,-86.6598795353089,-86.6598795353089,-86.6598795353089,-86.6598795353089,-86.6598795353089,-86.6598795353089,-86.6598795353089,-86.6598795353089,-86.6598795353089,52.483700293629965
2014-03-31,139.98363435137864,139.98362797852633,139.9836400670695,-172.019704803516,275.92804383966103,-69.93788180375122,-69.93788180375122,-69.93788180375122,-69.93788180375122,-69.93788180375122,-69.93788180375122,-69.93788180375122,-69.93788180375122,-69.93788180375122,70.04575254762742
2014-04-30,140.79659034083645,140.7965819706871,140.79659833122003,-104.81650516328847,365.32782368754334,-5.817113809406228,-5.817113809406228,-5.817113809406228,-5.817113809406228,-5.817113809406228,-5.817113809406228,-5.817113809406228,-5.817113809406228,-5.817113809406228,134.9794765314302
2014-05-31,141.63664486327622,141.63663426544719,141.63665513016014,-11.523441870008881,464.02744760976424,86.23865532548005,86.23865532548005,86.23865532548005,86.23865532548005,86.23865532548005,86.23865532548005,86.23865532548005,86.23865532548005,86.23865532548005,227.87530018875628
2014-06-30,142.44960085273405,142.44958788114982,142.44961332042817,72.32495995769965,541.1956119004384,171.9855882974256,171.9855882974256,171.9855882974256,171.9855882974256,171.9855882974256,171.9855882974256,171.9855882974256,171.9855882974256,171.9855882974256,314.43518915015966
2014-07-31,143.28965537517382,143.2896391165328,143.28967126595694,77.42767455796785,558.1265538720255,171.3323318450796,171.3323318450796,171.3323318450796,171.3323318450796,171.3323318450796,171.3323318450796,171.3323318450796,171.3323318450796,171.3323318450796,314.62198722025346
2014-08-31,144.1297098976136,144.12969098227478,144.12972843388036,-43.16560408720444,404.4028712824317,37.88835888245837,37.88835888245837,37.88835888245837,37.88835888245837,37.88835888245837,37.88835888245837,37.88835888245837,37.88835888245837,37.88835888245837,182.01806878007196
2014-09-30,144.94266588707143,144.94264451147797,144.9426867690447,-105.62942672329251,360.2873965183472,-23.257867516783758,-23.257867516783758,-23.257867516783758,-23.257867516783758,-23.257867516783758,-23.257867516783758,-23.257867516783758,-23.257867516783758,-23.257867516783758,121.68479837028767
2014-10-31,145.7827204095112,145.78269646949153,145.782744179598,-146.33637286190717,314.8953753359128,-51.130530547516166,-51.130530547516166,-51.130530547516166,-51.130530547516166,-51.130530547516166,-51.130530547516166,-51.130530547516166,-51.130530547516166,-51.130530547516166,94.65218986199503
2014-11-30,146.59567639896903,146.5956485399217,146.59570351714137,-152.90884042207924,305.5382799512344,-76.37438022575498,-76.37438022575498,-76.37438022575498,-76.37438022575498,-76.37438022575498,-76.37438022575498,-76.37438022575498,-76.37438022575498,-76.37438022575498,70.22129617321406
