province,year,monthly_case_rmse,year_total_error,peak_error,peak_month_error
10.0,2010.0,1525.8264215772124,17884.748014601624,1932.0996407348844,3.0
10.0,2011.0,417.1110195268245,4305.7861356433405,693.5706401550318,1.0
10.0,2012.0,412.50196216168615,1187.4288395858403,916.5241615499406,3.0
10.0,2013.0,581.2148046736801,6343.366366185557,856.9085518362114,0.0
41.0,2010.0,94.64109046100285,738.3047590564523,212.1507882070979,0.0
41.0,2011.0,NaN,257.49468211202753,10.342880369717847,2.0
41.0,2012.0,NaN,420.8723103662864,60.701046591966204,1.0
41.0,2013.0,NaN,470.2617373443165,159.79312792423022,0.0
50.0,2010.0,305.846662630171,2253.591037161455,768.9366949265452,1.0
50.0,2011.0,25.125041073838926,231.34760794843913,12.260034895403649,1.0
50.0,2012.0,86.74491639382803,1022.3044947325138,96.44497357211793,0.0
50.0,2013.0,268.76762595154975,2113.3432035312153,582.4113793094648,1.0
70.0,2010.0,45.57256401110586,485.8414776535498,72.20625308113412,2.0
70.0,2011.0,44.58744800629785,427.7754909088825,90.61556064407024,2.0
70.0,2012.0,69.46813000861628,763.8420307483882,64.98897925982217,4.0
70.0,2013.0,21.934292113879557,140.37303654028392,27.30974580951475,1.0
90.0,2010.0,375.94607468172177,3619.1685743756993,671.5461458377408,5.0
90.0,2011.0,79.24181337531013,904.1940376371252,81.17930808446772,0.0
90.0,2012.0,116.44480338927488,628.4896530329013,252.66771916993062,6.0
90.0,2013.0,345.93717534123704,3434.3394441535215,676.9530804520485,0.0
