province,year,monthly_case_rmse,year_total_error,peak_error,peak_month_error
10.0,2008.0,1627.0204003587926,19240.748014601624,2074.0996407348844,3.0
10.0,2009.0,258.70973315794737,2712.786135643341,432.5706401550318,4.0
10.0,2010.0,341.24583267147983,2263.4288395858403,560.5241615499406,2.0
10.0,2011.0,460.03266275239184,4845.366366185557,701.9085518362114,2.0
10.0,2012.0,404.3064465015612,1966.9864544185748,983.9827048816226,0.0
10.0,2013.0,577.6929451855414,6302.550411185752,875.1432310904484,0.0
41.0,2008.0,13.006367177714958,9.695240943547702,21.150788207097904,0.0
41.0,2009.0,47.66982983371435,531.4946821120275,59.34288036971785,0.0
41.0,2010.0,109.19823604440363,997.8723103662863,235.7010465919662,0.0
41.0,2011.0,NaN,179.7382626556835,25.206872075769773,2.0
41.0,2012.0,NaN,260.16451865051624,5.591255508121563,1.0
41.0,2013.0,NaN,1129.915732250527,211.3258694798664,0.0
50.0,2008.0,206.94572563385375,1884.591037161455,397.9366949265452,1.0
50.0,2009.0,33.294474849582635,272.65239205156087,55.73996510459635,1.0
50.0,2010.0,229.95263259246326,673.6955052674862,606.555026427882,0.0
50.0,2011.0,23.333995193868475,223.65679646878465,12.588620690535265,2.0
50.0,2012.0,109.3241848825925,1275.6665142448971,164.05878722989894,0.0
50.0,2013.0,359.97758161514804,3651.419695286757,665.5892754451833,1.0
70.0,2008.0,106.36185780539812,1127.8414776535499,186.20625308113412,1.0
70.0,2009.0,13.805476215305417,44.77549090888249,30.615560644070243,2.0
70.0,2010.0,54.77621123695493,549.8420307483882,65.98897925982217,3.0
70.0,2011.0,56.61807135969803,594.3730365402839,101.30974580951475,1.0
70.0,2012.0,43.53850825696676,488.958197732209,55.214214552228185,3.0
70.0,2013.0,22.59788802768899,188.7867997730824,1.3817279743616382,0.0
90.0,2008.0,124.04265429482129,1352.1685743756996,169.54614583774088,5.0
90.0,2009.0,120.7569691873798,1401.1940376371253,101.17930808446772,0.0
90.0,2010.0,310.6676445070709,2798.4896530329015,598.6677191699306,1.0
90.0,2011.0,42.69798949449092,472.33944415352164,66.95308045204854,5.0
90.0,2012.0,161.02017516378322,1535.3413048399816,54.91757328985307,4.0
90.0,2013.0,462.34050985733006,5130.596077477611,776.9485713047181,5.0
