error,forecast_cases,month,true_cases,year
281.85209391900185,415.14790608099815,9,697.0,2012
844.342698899739,307.65730110026095,10,1152.0,2012
1255.084868057309,313.9151319426911,11,1569.0,2012
870.2933447004939,278.70665529950617,12,1149.0,2012
483.28506217121856,452.71493782878144,1,936.0,2013
176.2982693770274,653.2982693770274,2,477.0,2013
358.798256153225,707.798256153225,3,349.0,2013
445.46026355523804,790.460263555238,4,345.0,2013
311.77594557547263,672.7759455754726,5,361.0,2013
230.33065145404987,844.3306514540499,6,614.0,2013
307.10956460136777,830.8904353986322,7,1138.0,2013
632.4732269836787,576.5267730163213,8,1209.0,2013
