error,forecast_cases,month,true_cases,year
320.26618937892204,450.26618937892204,3,130.0,2014
228.90336127572516,308.90336127572516,4,80.0,2014
227.4723987719173,319.4723987719173,5,92.0,2014
146.33937340421505,286.33937340421505,6,140.0,2014
204.01056253454664,441.01056253454664,7,237.0,2014
433.0473516400217,649.0473516400217,8,216.0,2014
442.21399069874224,761.2139906987422,9,319.0,2014
455.50806089022876,842.5080608902288,10,387.0,2014
262.57437811431873,709.5743781143187,11,447.0,2014
623.0004147124503,894.0004147124503,12,271.0,2014
609.2000392533797,937.2000392533797,1,328.0,2015
407.3231325047061,638.3231325047061,2,231.0,2015
