error,forecast_cases,month,true_cases,year
292.1167874891262,449.1167874891262,2,157.0,2014
199.32579675916048,329.3257967591605,3,130.0,2014
238.13887486816844,318.13887486816844,4,80.0,2014
194.8890528608443,286.8890528608443,5,92.0,2014
301.50336427949577,441.50336427949577,6,140.0,2014
411.10446977657057,648.1044697765706,7,237.0,2014
545.9176168765848,761.9176168765848,8,216.0,2014
523.3053801191232,842.3053801191232,9,319.0,2014
322.223374496749,709.223374496749,10,387.0,2014
447.79365997939055,894.7936599793906,11,447.0,2014
665.1780874561856,936.1780874561856,12,271.0,2014
311.47445163126224,639.4744516312622,1,328.0,2015
