error,forecast_cases,month,true_cases,year
520.9365430011748,415.06345699882525,1,936.0,2013
169.40255431151132,307.5974456884887,2,477.0,2013
35.218201329475505,313.7817986705245,3,349.0,2013
65.98746651221273,279.01253348778727,4,345.0,2013
91.54434043880201,452.544340438802,5,361.0,2013
39.222827136147544,653.2228271361475,6,614.0,2013
430.0194506415421,707.9805493584579,7,1138.0,2013
418.6795806389281,790.3204193610719,8,1209.0,2013
260.7227467310828,676.2772532689172,9,937.0,2013
51.61180760894422,888.3881923910558,10,940.0,2013
3.9609961063696346,936.0390038936304,11,940.0,2013
158.63463281477232,658.6346328147723,12,500.0,2013
