forecast
490.8847841265519
310.3803673973161
294.168790845165
247.68501983989327
383.5642358330157
547.3604073128349
720.5380561098855
825.4249793488391
754.2425091704607
960.6907913689367
1280.7636657818289
788.4936323023314
