forecast
477.24737496116904
337.1880027697957
374.35871942243034
329.96325765731694
566.7335654513441
784.6050623440266
794.4882942229956
814.1222641181236
608.2343942819983
882.8544558289232
764.4835737056246
604.0293889640812
