error,forecast_cases,month,true_cases,year
444.711347786566,490.711347786566,5,46.0,2016
250.41179356583962,310.4117935658396,6,60.0,2016
122.91254418353583,293.91254418353583,7,171.0,2016
39.54800153666085,248.45199846333915,8,288.0,2016
89.12149593062037,416.12149593062037,9,327.0,2016
199.30623253172303,597.306232531723,10,398.0,2016
0.453179905110801,719.4531799051108,11,719.0,2016
466.37816200154873,826.3781620015487,12,360.0,2016
563.5178661058587,753.5178661058587,1,190.0,2017
838.1002665240973,961.1002665240973,2,123.0,2017
1187.5024711781641,1280.5024711781641,3,93.0,2017
683.7871372880358,788.7871372880358,4,105.0,2017
