error,forecast_cases,month,true_cases,year
20.118636862114386,479.8813631378856,12,500.0,2013
122.3413222980488,329.3413222980488,1,207.0,2014
161.0207009471029,318.0207009471029,2,157.0,2014
157.02377815667882,287.0237781566788,3,130.0,2014
360.8955032273616,440.8955032273616,4,80.0,2014
557.1606789313606,649.1606789313606,5,92.0,2014
620.8081656697482,760.8081656697482,6,140.0,2014
606.356658389632,843.356658389632,7,237.0,2014
492.3902007717238,708.3902007717238,8,216.0,2014
576.0825385234897,895.0825385234897,9,319.0,2014
549.5296451343128,936.5296451343128,10,387.0,2014
211.58222264303447,658.5822226430345,11,447.0,2014
