error,forecast_cases,month,true_cases,year
135.08704592837609,478.9129540716239,6,614.0,2013
808.1298940185688,329.8701059814311,7,1138.0,2013
890.9277142814705,318.07228571852954,8,1209.0,2013
650.2422363900577,286.75776360994234,9,937.0,2013
498.79738033806007,441.20261966193993,10,940.0,2013
286.2806323956021,653.7193676043979,11,940.0,2013
207.4839477292163,707.4839477292163,12,500.0,2013
583.548391455574,790.548391455574,1,207.0,2014
519.1848498451761,676.1848498451761,2,157.0,2014
758.5231145000416,888.5231145000416,3,130.0,2014
855.679624177482,935.679624177482,4,80.0,2014
567.5039198175866,659.5039198175866,5,92.0,2014
