error,forecast_cases,month,true_cases,year
5.115955806508339,479.11595580650834,1,474.0,2008
155.1348485439524,285.8651514560476,2,441.0,2008
191.2860532809362,309.7139467190638,3,501.0,2008
344.85640572522175,216.14359427477825,4,561.0,2008
44.01320468454833,550.9867953154517,5,595.0,2008
171.5169910644329,728.4830089355671,6,900.0,2008
391.47958826657543,662.5204117334246,7,1054.0,2008
617.4068362275658,610.5931637724342,8,1228.0,2008
146.24941546948173,654.2494154694817,9,508.0,2008
704.9478706356499,650.0521293643501,10,1355.0,2008
225.65892304986755,688.3410769501324,11,914.0,2008
113.93418356909922,566.0658164309008,12,680.0,2008
