error,forecast_cases,month,true_cases,year
117.92311061511816,478.92311061511816,5,361.0,2013
284.1427278895478,329.8572721104522,6,614.0,2013
819.913576085479,318.086423914521,7,1138.0,2013
922.252836746293,286.747163253707,8,1209.0,2013
484.3348248296339,452.6651751703661,9,937.0,2013
286.2736994646068,653.7263005353932,10,940.0,2013
232.52963912085295,707.470360879147,11,940.0,2013
290.5656792952043,790.5656792952043,12,500.0,2013
469.16965646353776,676.1696564635378,1,207.0,2014
731.5301840307251,888.5301840307251,2,157.0,2014
805.6821639434543,935.6821639434543,3,130.0,2014
579.4952113502832,659.4952113502832,4,80.0,2014
