error,forecast_cases,month,true_cases,year
73.25809667271113,441.25809667271113,6,368.0,2010
289.29211814035585,337.70788185964415,7,627.0,2010
635.3305363847734,350.6694636152266,8,986.0,2010
888.8259525150154,289.17404748498456,9,1178.0,2010
763.8708154625951,449.1291845374048,10,1213.0,2010
355.2463493492302,734.7536506507698,11,1090.0,2010
118.37571345580852,723.3757134558085,12,605.0,2010
276.29089028783494,767.2908902878349,1,491.0,2011
314.7890329731713,591.7890329731713,2,277.0,2011
564.0448200201429,824.0448200201429,3,260.0,2011
438.8088043540306,771.8088043540306,4,333.0,2011
157.48872593241026,616.5112740675897,5,774.0,2011
