error,forecast_cases,month,true_cases,year
66.27157714070177,446.72842285929823,7,513.0,2009
313.01570802726553,308.98429197273447,8,622.0,2009
212.33319226975016,335.66680773024984,9,548.0,2009
344.7282076930812,299.2717923069188,10,644.0,2009
296.0045513982496,496.9954486017504,11,793.0,2009
76.3537073362146,734.3537073362146,12,658.0,2009
376.4322463644148,794.4322463644148,1,418.0,2010
364.41372170661884,814.4137217066188,2,450.0,2010
192.78878848337774,607.7887884833777,3,415.0,2010
637.1219859105107,883.1219859105107,4,246.0,2010
505.637620182914,764.637620182914,5,259.0,2010
235.62394537050932,603.6239453705093,6,368.0,2010
