error,forecast_cases,month,true_cases,year
319.8847841265519,490.8847841265519,7,171.0,2016
22.38036739731615,310.38036739731615,8,288.0,2016
32.831209154834994,294.168790845165,9,327.0,2016
150.31498016010673,247.68501983989327,10,398.0,2016
335.4357641669843,383.5642358330157,11,719.0,2016
187.3604073128348,547.3604073128348,12,360.0,2016
530.5380561098856,720.5380561098856,1,190.0,2017
702.4249793488391,825.4249793488391,2,123.0,2017
661.2425091704608,754.2425091704608,3,93.0,2017
855.6907913689367,960.6907913689367,4,105.0,2017
1168.7636657818289,1280.7636657818289,5,112.0,2017
430.49363230233143,788.4936323023314,6,358.0,2017
