province,year,monthly_case_rmse,year_total_error,peak_error,peak_month_error
10.0,2009.0,17174.918469760793,204032.76798965284,13078.315848386737,0.0
10.0,2010.0,340.28970343958105,2260.6152391032347,555.8588554417038,4.0
10.0,2011.0,432.6549870479568,4766.032297227328,224.60471269166965,4.0
10.0,2012.0,375.0377356343547,807.7875779972865,688.4705985738135,1.0
10.0,2013.0,199.97059670267754,145.66860593359525,155.42868408774984,2.0
10.0,2014.0,414.290342662164,4686.6289038966615,423.7998843251735,1.0
10.0,2015.0,1326.727338699374,8068.631944644526,3918.9807544175055,0.0
10.0,2016.0,461.88453660510316,4038.4367883500126,3.263582768900278,10.0
41.0,2009.0,1926.8262859480205,23102.454640537522,2110.3383775679886,0.0
41.0,2010.0,56.16826259370994,177.699427164682,131.9757734370074,0.0
41.0,2011.0,NaN,296.31573827375354,17.0558716860198,2.0
41.0,2012.0,NaN,200.6284044025735,15.285106370188899,1.0
41.0,2013.0,NaN,306.5116363464408,40.88503811384601,0.0
41.0,2014.0,NaN,447.4838347055277,99.59060217057323,2.0
41.0,2015.0,NaN,145.85804236020317,39.39181358415905,0.0
41.0,2016.0,46.58385623921572,470.22761491350605,69.71977072275249,3.0
50.0,2009.0,543.0168187687169,6508.987841462407,594.1707652618633,0.0
50.0,2010.0,296.81106331436024,2322.137018392764,737.5907911719164,1.0
50.0,2011.0,322.8561371548404,3794.5427821548265,414.18324661676434,1.0
50.0,2012.0,89.90241950781878,978.3549462457872,140.87962132891641,1.0
50.0,2013.0,137.2773410065932,310.7536214435686,199.89437095397278,1.0
50.0,2014.0,NaN,1147.0600995177458,247.23737533477242,1.0
50.0,2015.0,NaN,459.80474944984394,121.34929068385668,0.0
50.0,2016.0,105.0069935380989,1099.2306290823194,53.41747177034824,0.0
70.0,2009.0,187.09142836733506,2211.973564839181,190.52898494005905,2.0
70.0,2010.0,37.12410665977114,332.1682834506879,18.1264525300912,3.0
70.0,2011.0,83.19308376067909,932.7568061251266,70.09928395429245,2.0
70.0,2012.0,28.66085374862349,128.03144405817966,28.090896997799263,4.0
70.0,2013.0,24.67164701431054,70.36490867056546,5.985575268904526,1.0
70.0,2014.0,43.8838702615826,484.85397980699463,52.38145875517658,3.0
70.0,2015.0,89.93190035848622,750.1759177381582,169.51891001428726,0.0
70.0,2016.0,48.560476909963874,493.3067559020632,42.63914685631832,7.0
90.0,2009.0,381.71349303692546,4568.3546126322135,402.8311107086322,11.0
90.0,2010.0,225.27634664444068,1044.8267807737857,236.1990499652212,1.0
90.0,2011.0,245.0976589189784,2886.986870709945,257.4827036267967,5.0
90.0,2012.0,109.8918765451469,272.02776632048335,159.84875380062664,6.0
90.0,2013.0,211.06640542030638,912.5781326867927,244.4207767454235,1.0
90.0,2014.0,114.45021608837227,1348.9789171305447,77.66642550050426,0.0
90.0,2015.0,103.46183855543242,1119.8162030353956,59.79934293225199,4.0
90.0,2016.0,383.241162297478,992.5220185433736,864.1299269423835,5.0
