error,forecast_cases,month,true_cases,year
272.2357271037237,11.764272896276266,8,284.0,2016
157.52147944036432,7.478520559635682,9,165.0,2016
72.94990774875815,11.050092251241844,10,84.0,2016
26.255006764344678,21.744993235655322,11,48.0,2016
53.23899217153365,67.23899217153365,12,14.0,2016
125.50733701038132,138.50733701038132,1,13.0,2017
214.37290033064244,219.37290033064244,2,5.0,2017
221.07507646140576,231.07507646140576,3,10.0,2017
118.74351850415815,128.74351850415815,4,10.0,2017
17.666041709479117,66.66604170947912,5,49.0,2017
92.71379099039474,46.28620900960526,6,139.0,2017
149.43878039649545,22.561219603504554,7,172.0,2017
