error,forecast_cases,month,true_cases,year
4.777611743408579,12.22238825659142,5,17.0,2012
54.553785484401146,9.446214515598855,6,64.0,2012
73.38078707423323,8.619212925766773,7,82.0,2012
95.24117996175943,13.758820038240568,8,109.0,2012
40.680580798897495,61.319419201102505,9,102.0,2012
49.59927211141448,143.59927211141448,10,94.0,2012
170.95365713536447,230.95365713536447,11,60.0,2012
238.4885801157253,258.4885801157253,12,20.0,2012
93.6599703165108,121.6599703165108,1,28.0,2013
42.172794598505675,63.172794598505675,2,21.0,2013
10.30612156686567,40.30612156686567,3,30.0,2013
95.17938739656346,17.82061260343654,4,113.0,2013
