error,forecast_cases,month,true_cases,year
100.46916672831595,12.530833271684045,7,113.0,2009
104.36542912639385,9.63457087360615,8,114.0,2009
55.622432874857395,8.377567125142601,9,64.0,2009
45.27322800981606,16.72677199018394,10,62.0,2009
4.15390306800893,63.84609693199107,11,68.0,2009
126.51207921748218,149.51207921748218,12,23.0,2009
179.81738770680766,200.81738770680766,1,21.0,2010
182.91846752218484,196.91846752218484,2,14.0,2010
94.64318444454952,111.64318444454952,3,17.0,2010
45.8966906622713,67.8966906622713,4,22.0,2010
28.04005840705406,43.95994159294594,5,72.0,2010
179.74880207991464,19.251197920085346,6,199.0,2010
