error,forecast_cases,month,true_cases,year
49.71742206415857,12.282577935841429,10,62.0,2009
58.96703497124101,9.032965028758989,11,68.0,2009
14.466393991604964,8.533606008395036,12,23.0,2009
3.5121687820086933,17.487831217991307,1,21.0,2010
49.675383559910564,63.675383559910564,2,14.0,2010
131.30812746510662,148.30812746510662,3,17.0,2010
158.53674194015326,180.53674194015326,4,22.0,2010
102.9399348510172,174.9399348510172,5,72.0,2010
98.50108384092457,100.49891615907543,6,199.0,2010
572.7734836649371,67.22651633506295,7,640.0,2010
767.7769368516725,44.223063148327434,8,812.0,2010
288.38611321059506,19.61388678940496,9,308.0,2010
