error,forecast_cases,month,true_cases,year
17.901909417847754,13.098090582152246,8,31.0,2014
32.29950984542123,9.700490154578775,9,42.0,2014
5.858229852011554,11.141770147988446,10,17.0,2014
18.722369557745143,26.722369557745143,11,8.0,2014
73.7127060847362,76.7127060847362,12,3.0,2014
159.70601918414258,161.70601918414258,1,2.0,2015
238.2082358257029,240.2082358257029,2,2.0,2015
270.76081381245274,270.76081381245274,3,0.0,2015
134.11962695186585,139.11962695186585,4,5.0,2015
37.98756056267928,70.98756056267928,5,33.0,2015
16.180030413908476,40.819969586091524,6,57.0,2015
64.81722755066862,18.182772449331377,7,83.0,2015
