error,forecast_cases,month,true_cases,year
287.69496926874643,14.305030731253545,5,302.0,2013
491.7652170233069,10.234782976693113,6,502.0,2013
644.2978186396224,11.702181360377665,7,656.0,2013
477.35080126412595,26.649198735874055,8,504.0,2013
230.20941242541488,54.79058757458511,9,285.0,2013
42.38485178528114,131.38485178528114,10,89.0,2013
179.81901194851062,210.81901194851062,11,31.0,2013
221.66684412145915,236.66684412145915,12,15.0,2013
114.60642707828606,118.60642707828606,1,4.0,2014
65.01918697204725,68.01918697204725,2,3.0,2014
42.730761784866736,42.730761784866736,3,0.0,2014
18.458695351915622,18.458695351915622,4,0.0,2014
