error,forecast_cases,month,true_cases,year
44.6097952911421,12.390204708857903,6,57.0,2015
75.23519969219018,7.764800307809818,7,83.0,2015
97.25483665144361,12.745163348556392,8,110.0,2015
113.91167390926418,23.088326090735823,9,137.0,2015
7.821842748419584,73.17815725158042,10,81.0,2015
32.8266782352201,160.8266782352201,11,128.0,2015
164.8813880374033,240.8813880374033,12,76.0,2015
236.71870215817486,243.71870215817486,1,7.0,2016
124.43729622170696,128.43729622170696,2,4.0,2016
64.11101640151101,65.11101640151101,3,1.0,2016
32.886525308994344,36.886525308994344,4,4.0,2016
4.653033238200766,16.653033238200766,5,12.0,2016
