forecast
13.822470582572244
11.324196720003654
11.111700096774047
26.486011943765575
86.07081397657814
177.5626563246879
266.48168323302946
236.60678764009623
118.72575371442402
67.80480413544275
43.058646590124745
18.332203562471665
