error,forecast_cases,month,true_cases,year
5.3665655770894,12.3665655770894,2,7.0,2012
7.349770756591381,8.349770756591381,3,1.0,2012
5.117622618283336,11.117622618283336,4,6.0,2012
1.7867267265392357,15.213273273460764,5,17.0,2012
2.867752896593217,61.13224710340678,6,64.0,2012
61.40613987915614,143.40613987915614,7,82.0,2012
121.50350539739799,230.503505397398,8,109.0,2012
158.01477185172956,260.01477185172956,9,102.0,2012
25.726521920555157,119.72652192055516,10,94.0,2012
4.702242353423699,64.7022423534237,11,60.0,2012
19.63263340237274,39.63263340237274,12,20.0,2012
10.00869212709576,17.99130787290424,1,28.0,2013
