error,forecast_cases,month,true_cases,year
11.650050187203533,13.349949812796467,11,25.0,2010
12.861658989273348,10.138341010726652,12,23.0,2010
1.1308791395933486,11.130879139593349,1,10.0,2011
12.587559903836837,17.587559903836837,2,5.0,2011
57.57649112429877,65.57649112429877,3,8.0,2011
155.9895407715638,158.9895407715638,4,3.0,2011
229.08856779202614,271.08856779202614,5,42.0,2011
242.84264579521079,303.8426457952108,6,61.0,2011
109.08519860089396,141.08519860089396,7,32.0,2011
37.327015026707585,75.32701502670758,8,38.0,2011
35.25204241800519,50.25204241800519,9,15.0,2011
11.864323356204139,20.86432335620414,10,9.0,2011
