error,forecast_cases,month,true_cases,year
185.08294712291544,13.917052877084565,6,199.0,2010
630.2069869417271,9.793013058272887,7,640.0,2010
800.5313144952748,11.468685504725112,8,812.0,2010
291.0359782727037,16.964021727296302,9,308.0,2010
46.19894718903535,65.80105281096465,10,112.0,2010
123.8077079736664,148.8077079736664,11,25.0,2010
156.99922686249278,179.99922686249278,12,23.0,2010
164.80553149151677,174.80553149151677,1,10.0,2011
96.30069262951315,101.30069262951315,2,5.0,2011
56.967716210499745,64.96771621049974,3,8.0,2011
47.69535645982485,50.69535645982485,4,3.0,2011
21.5819763717127,20.4180236282873,5,42.0,2011
