error,forecast_cases,month,true_cases,year
9.373967793895435,12.373967793895435,12,3.0,2014
7.996410195607188,9.996410195607188,1,2.0,2015
9.772981296438456,11.772981296438456,2,2.0,2015
25.71307287964899,25.71307287964899,3,0.0,2015
72.49175033246469,77.49175033246469,4,5.0,2015
128.06479891285426,161.06479891285426,5,33.0,2015
183.5624050773906,240.5624050773906,6,57.0,2015
161.12763620409748,244.12763620409748,7,83.0,2015
18.204253297867382,128.20425329786738,8,110.0,2015
72.14381872628867,64.85618127371133,9,137.0,2015
43.71100292525827,37.28899707474173,10,81.0,2015
109.32737959848404,18.67262040151596,11,128.0,2015
