province,year,monthly_case_rmse,year_total_error,peak_error,peak_month_error
10.0,2010.0,15904.784040349221,190460.12604398493,14663.321247627175,2.0
10.0,2011.0,2362.946418626923,27347.233977744974,2559.164070067717,5.0
10.0,2012.0,1401.2202074792622,16170.268947876608,788.8348389368398,2.0
10.0,2013.0,596.9594296128695,6187.184543043635,407.0403929924664,1.0
10.0,2014.0,1477.173342987631,17324.030933277674,2200.8296263481748,2.0
10.0,2015.0,1434.8414610014756,8716.308221190913,3678.567103313956,2.0
10.0,2016.0,355.9639375046723,2905.5075021780776,152.89417390205517,8.0
41.0,2010.0,193.05461624654683,2139.972459475722,70.34051578764797,0.0
41.0,2011.0,NaN,5316.351397630537,368.7938689609434,4.0
41.0,2012.0,NaN,1945.5582555165304,152.61475911160946,5.0
41.0,2013.0,NaN,629.6259345618012,43.962203731045435,0.0
41.0,2014.0,NaN,2877.365591555123,334.78682822525997,1.0
41.0,2015.0,NaN,4368.763981722701,355.31936176219324,0.0
41.0,2016.0,93.95135988531247,1042.6198551021907,142.57880335343134,2.0
50.0,2010.0,414.32645677245284,4113.7829457365215,830.2134022417446,3.0
50.0,2011.0,201.38861303786604,2282.653186242103,232.98411293210813,4.0
50.0,2012.0,554.2541050033198,6587.675807748285,497.25881555149545,1.0
50.0,2013.0,222.02726943519596,1206.3370452990675,460.7053561722768,2.0
50.0,2014.0,NaN,7883.912540357338,870.0137427870322,1.0
50.0,2015.0,NaN,8276.92097690317,667.8663419276329,3.0
50.0,2016.0,194.60649311383588,2283.1608192380118,239.887382846523,0.0
70.0,2010.0,59.035100659074025,32.36246065997625,56.64853078016773,1.0
70.0,2011.0,183.29631598481652,1829.4003319738522,356.1317120204234,2.0
70.0,2012.0,268.32609820773877,3179.054367965085,235.85537913883118,4.0
70.0,2013.0,76.40813707639325,840.4448875338753,82.81920598161074,2.0
70.0,2014.0,30.42144900021396,140.0354886381482,23.959616238765136,2.0
70.0,2015.0,134.69030316587015,1447.990834039717,57.77626257297226,1.0
70.0,2016.0,37.431947615214305,244.4778924413058,34.5701148441419,7.0
90.0,2010.0,350.85104847883827,2824.1546126578787,386.4795942242644,4.0
90.0,2011.0,1379.0550629126853,16440.884890639296,1129.8337811346946,0.0
90.0,2012.0,383.3377561523877,4466.6368048401555,229.5192576936131,7.0
90.0,2013.0,445.3836704666396,4836.921361969742,708.4036961984885,1.0
90.0,2014.0,1214.994205881753,14560.330334849672,1214.2239225160076,2.0
90.0,2015.0,1253.591456988562,14979.865936814927,1234.668281762553,6.0
90.0,2016.0,487.5524178196145,4110.194909513528,451.5203613498795,2.0
