province,year,monthly_case_rmse,year_total_error,peak_error,peak_month_error
10.0,2011.0,19774.471034582766,236807.72109298335,18041.77223898025,6.0
10.0,2012.0,3028.387736909891,35925.564750506615,2488.7239487190354,10.0
10.0,2013.0,1522.4073431721877,17752.300697216135,1610.149648516358,1.0
10.0,2014.0,304.59523020859245,924.6937152340276,451.6438113908788,2.0
10.0,2015.0,1371.191505537427,7693.082435844375,1784.6993584978418,2.0
10.0,2016.0,355.5717798351169,2651.142771870648,172.06664595002644,8.0
41.0,2011.0,NaN,3668.4209415330133,367.0169991056242,2.0
41.0,2012.0,NaN,7038.521021157212,540.0551660427473,5.0
41.0,2013.0,NaN,2882.432533510295,322.2288885980794,0.0
41.0,2014.0,NaN,1605.5544518546137,178.08217542986236,2.0
41.0,2015.0,NaN,3152.6299637896796,335.30010437647195,2.0
41.0,2016.0,440.640269405087,5280.041785707287,413.8174524788493,1.0
50.0,2011.0,233.31616901503475,2594.6503666374783,91.41544939283645,1.0
50.0,2012.0,206.89356052422997,2447.722605929889,216.41891153779204,0.0
50.0,2013.0,890.5227974024396,10468.513760674978,1231.6464375266767,2.0
50.0,2014.0,NaN,1356.7094323857211,182.8532371515189,2.0
50.0,2015.0,NaN,8825.00317974853,902.0871408449805,0.0
50.0,2016.0,879.5088953430286,10528.415038991816,960.3187502040713,0.0
70.0,2011.0,79.7493680756227,385.4336419186345,17.04839117781836,0.0
70.0,2012.0,223.6641348156945,2630.8675847637746,307.41322256605963,4.0
70.0,2013.0,316.7741478808725,3773.465869929419,302.71672255861694,5.0
70.0,2014.0,96.04973393444878,1109.4856602415566,115.39935856737489,5.0
70.0,2015.0,130.4882499270948,1310.6708504998646,175.9084166559246,1.0
70.0,2016.0,280.1282329322843,3319.218523265048,297.7973616545098,7.0
90.0,2011.0,176.711719664292,578.7237289934617,308.80023315432237,2.0
90.0,2012.0,1862.970235134088,22208.633856559718,1763.6151656606846,11.0
90.0,2013.0,389.4097304427533,3873.884986187406,18.287782480833812,1.0
90.0,2014.0,264.1612356858381,3005.6433666253506,229.3111336950503,2.0
90.0,2015.0,1434.942263039724,17199.83956421017,1456.885855562666,2.0
90.0,2016.0,1851.9943111071225,21632.35710508945,2590.051805209353,5.0
