province,year,monthly_case_rmse,year_total_error,peak_error,peak_month_error
10.0,2011.0,407.02497397686454,4242.350039659387,662.7466756534452,0.0
10.0,2012.0,544.3948020384381,3861.2500021637097,1215.0343560657245,4.0
10.0,2013.0,520.4384895365762,5403.214893075949,774.0022714066099,1.0
41.0,2011.0,NaN,99.53913279326139,10.732826608572857,2.0
41.0,2012.0,NaN,174.23568037659288,41.402355801719615,1.0
41.0,2013.0,NaN,580.5642708395458,171.691937157274,0.0
50.0,2011.0,8.746697071332909,41.30935613722096,9.847274478585916,0.0
50.0,2012.0,48.078162992737674,399.2048627904532,60.59124299877417,2.0
50.0,2013.0,262.6772188033316,2181.0383035050063,563.0167275603859,0.0
70.0,2011.0,67.39373795885703,698.0084185556334,111.5239026796159,1.0
70.0,2012.0,41.08401561849109,449.73274893170844,47.70584118125265,4.0
70.0,2013.0,26.164657021800735,142.62070989504508,16.124255519723626,2.0
90.0,2011.0,33.50925250462214,303.83083742546046,52.05452042357044,11.0
90.0,2012.0,147.67896169553745,1185.1817102902232,300.72473870250803,7.0
90.0,2013.0,315.7086405399493,2943.5823356422734,632.1291797062638,0.0
