error,forecast_cases,month,true_cases,year
66.0059773931602,7.994022606839807,8,74.0,2012
36.30514494939379,8.694855050606206,9,45.0,2012
21.684339664508702,10.315660335491298,10,32.0,2012
25.89592155080452,13.10407844919548,11,39.0,2012
21.103956413660434,37.103956413660434,12,16.0,2012
50.06213265248935,72.06213265248935,1,22.0,2013
82.82708740681451,101.82708740681451,2,19.0,2013
53.496142709915716,80.49614270991572,3,27.0,2013
5.670936980907193,45.67093698090719,4,40.0,2013
33.52117181262304,26.478828187376962,5,60.0,2013
153.34192032389004,18.658079676109963,6,172.0,2013
200.3729014420843,9.627098557915712,7,210.0,2013
