error,forecast_cases,month,true_cases,year
2.819723606142704,8.819723606142704,9,6.0,2014
4.985420178727846,8.985420178727846,10,4.0,2014
10.122647924763653,11.122647924763653,11,1.0,2014
15.437739825121017,16.437739825121017,12,1.0,2014
35.883361618626964,35.883361618626964,1,0.0,2015
75.97742863138767,75.97742863138767,2,0.0,2015
102.5197208815744,103.5197208815744,3,1.0,2015
75.34742839964848,77.34742839964848,4,2.0,2015
39.01504655513386,47.01504655513386,5,8.0,2015
16.59659165098553,25.59659165098553,6,9.0,2015
27.43215010362855,18.56784989637145,7,46.0,2015
30.729471224968343,11.270528775031655,8,42.0,2015
