error,forecast_cases,month,true_cases,year
33.105972694219574,8.894027305780424,9,42.0,2015
33.397631251488875,8.602368748511129,10,42.0,2015
45.665200888271784,10.334799111728213,11,56.0,2015
4.171158930290732,14.828841069709268,12,19.0,2015
24.270212775442005,33.270212775442005,1,9.0,2016
65.1945163985041,69.1945163985041,2,4.0,2016
88.4622410809906,97.4622410809906,3,9.0,2016
70.89210481348977,73.89210481348977,4,3.0,2016
41.962479423092454,42.962479423092454,5,1.0,2016
19.670671874825626,22.670671874825626,6,3.0,2016
12.917123991117258,17.082876008882742,7,30.0,2016
7.424223623027579,9.57577637697242,8,17.0,2016
