error,forecast_cases,month,true_cases,year
32.71007716347891,9.289922836521091,8,42.0,2015
33.420091184364665,8.579908815635338,9,42.0,2015
31.67947047076361,10.320529529236387,10,42.0,2015
41.02474002172599,14.975259978274007,11,56.0,2015
13.678381567857286,32.678381567857286,12,19.0,2015
60.786145539139,69.786145539139,1,9.0,2016
93.15394816779444,97.15394816779444,2,4.0,2016
68.72655002706745,77.72655002706745,3,9.0,2016
39.60984247392295,42.60984247392295,4,3.0,2016
21.71010924742761,22.71010924742761,5,1.0,2016
14.296607790375656,17.296607790375656,6,3.0,2016
20.88299807270416,9.117001927295837,7,30.0,2016
