forecast
10.519851808835972
10.254037300455145
5.429887672112445
13.620310745556097
39.65376955296017
64.06324974937509
86.69882518475418
60.527559232927196
42.06649445404297
31.500577275089697
22.466582661342855
12.368700388190078
