error,forecast_cases,month,true_cases,year
36.27455602948481,36.27455602948481,3,0.0,2011
34.82767854553684,35.82767854553684,4,1.0,2011
27.952163209952076,38.952163209952076,5,11.0,2011
48.11981324561707,73.11981324561707,6,25.0,2011
85.98196267712429,107.98196267712429,7,22.0,2011
130.2239847465101,149.2239847465101,8,19.0,2011
105.08206636423898,117.08206636423898,9,12.0,2011
71.65294383620731,79.65294383620731,10,8.0,2011
52.24683996311798,56.24683996311798,11,4.0,2011
49.61282678504445,51.61282678504445,12,2.0,2011
34.8312412907489,38.8312412907489,1,4.0,2012
43.004367693996045,43.004367693996045,2,0.0,2012
