ds,trend,trend_lower,trend_upper,yhat_lower,yhat_upper,seasonal,seasonal_lower,seasonal_upper,seasonalities,seasonalities_lower,seasonalities_upper,yearly,yearly_lower,yearly_upper,yhat
2012-05-31,35.662990111451435,35.662599235192914,35.663579930339445,9.482397286744195,144.62782117643536,36.52887168996875,36.52887168996875,36.52887168996875,36.52887168996875,36.52887168996875,36.52887168996875,36.52887168996875,36.52887168996875,36.52887168996875,72.19186180142019
2012-06-30,35.6532147420797,35.65193706322214,35.6548750323648,44.22807444336094,166.2460100626412,70.20256422973725,70.20256422973725,70.20256422973725,70.20256422973725,70.20256422973725,70.20256422973725,70.20256422973725,70.20256422973725,70.20256422973725,105.85577897181695
2012-07-31,35.64311352706222,35.64065499730472,35.64621932226365,14.922519261993278,140.31978569181715,42.84183953018172,42.84183953018172,42.84183953018172,42.84183953018172,42.84183953018172,42.84183953018172,42.84183953018172,42.84183953018172,42.84183953018172,78.48495305724394
2012-08-31,35.63301231204475,35.629281755746845,35.637581793712094,-24.794043412312003,107.55259145638594,10.250220131502813,10.250220131502813,10.250220131502813,10.250220131502813,10.250220131502813,10.250220131502813,10.250220131502813,10.250220131502813,10.250220131502813,45.88323244354756
2012-09-30,35.623236942672996,35.61829936992666,35.62934801546946,-38.62221398428592,91.17305618564468,-10.424797529676121,-10.424797529676121,-10.424797529676121,-10.424797529676121,-10.424797529676121,-10.424797529676121,-10.424797529676121,-10.424797529676121,-10.424797529676121,25.198439412996876
2012-10-31,35.61313572765553,35.60690855310425,35.620902611408034,-48.374219568567966,87.83068743228927,-16.405190537963232,-16.405190537963232,-16.405190537963232,-16.405190537963232,-16.405190537963232,-16.405190537963232,-16.405190537963232,-16.405190537963232,-16.405190537963232,19.2079451896923
2012-11-30,35.60336035828378,35.59512542832179,35.612982379125775,-57.95915766919089,70.03383067281936,-28.487426201662633,-28.487426201662633,-28.487426201662633,-28.487426201662633,-28.487426201662633,-28.487426201662633,-28.487426201662633,-28.487426201662633,-28.487426201662633,7.115934156621147
2012-12-31,35.59325914326631,35.58338319489299,35.60448847186344,-60.01531312988721,72.47218631449572,-27.549424070886424,-27.549424070886424,-27.549424070886424,-27.549424070886424,-27.549424070886424,-27.549424070886424,-27.549424070886424,-27.549424070886424,-27.549424070886424,8.043835072379885
2013-01-31,35.58315792824883,35.571380203384244,35.596282081653,-59.50142149238471,74.31185727865501,-28.817952681402552,-28.817952681402552,-28.817952681402552,-28.817952681402552,-28.817952681402552,-28.817952681402552,-28.817952681402552,-28.817952681402552,-28.817952681402552,6.765205246846278
2013-02-28,35.57403425016853,35.55995162010935,35.58952144878774,-54.75606130323072,78.13825026629289,-26.78728525536286,-26.78728525536286,-26.78728525536286,-26.78728525536286,-26.78728525536286,-26.78728525536286,-26.78728525536286,-26.78728525536286,-26.78728525536286,8.78674899480567
2013-03-31,35.56393303515107,35.54716264839513,35.582333352306485,-55.6863022392013,81.30310869941681,-26.008955412169207,-26.008955412169207,-26.008955412169207,-26.008955412169207,-26.008955412169207,-26.008955412169207,-26.008955412169207,-26.008955412169207,-26.008955412169207,9.554977622981859
2013-04-30,35.554157665779314,35.535462837751446,35.575082292191894,-26.922705751892792,100.67357518970657,2.1106773348439862,2.1106773348439862,2.1106773348439862,2.1106773348439862,2.1106773348439862,2.1106773348439862,2.1106773348439862,2.1106773348439862,2.1106773348439862,37.6648350006233
