ds,trend,trend_lower,trend_upper,yhat_lower,yhat_upper,seasonal,seasonal_lower,seasonal_upper,seasonalities,seasonalities_lower,seasonalities_upper,yearly,yearly_lower,yearly_upper,yhat
2015-08-31,24.326053251481742,24.32393067152637,24.327954337243,-28.699517090013355,105.07630759548111,10.33850420286358,10.33850420286358,10.33850420286358,10.33850420286358,10.33850420286358,10.33850420286358,10.33850420286358,10.33850420286358,10.33850420286358,34.66455745434532
2015-09-30,24.148894025292957,24.141163999966285,24.156579880360972,-52.21497544891597,82.86097347382497,-9.819466421445807,-9.819466421445807,-9.819466421445807,-9.819466421445807,-9.819466421445807,-9.819466421445807,-9.819466421445807,-9.819466421445807,-9.819466421445807,14.32942760384715
2015-10-31,23.965829491564545,23.952851430881314,23.982417311565236,-62.02131817113813,77.89886288720085,-14.821828733100226,-14.821828733100226,-14.821828733100226,-14.821828733100226,-14.821828733100226,-14.821828733100226,-14.821828733100226,-14.821828733100226,-14.821828733100226,9.144000758464319
2015-11-30,23.788670265375757,23.766524065115295,23.81216908572976,-68.68116744952074,62.69233591264947,-25.232284204455052,-25.232284204455052,-25.232284204455052,-25.232284204455052,-25.232284204455052,-25.232284204455052,-25.232284204455052,-25.232284204455052,-25.232284204455052,-1.4436139390792952
2015-12-31,23.605605731647348,23.574879420493247,23.638781509616173,-69.50380110967873,65.14875109769574,-25.69398485426353,-25.69398485426353,-25.69398485426353,-25.69398485426353,-25.69398485426353,-25.69398485426353,-25.69398485426353,-25.69398485426353,-25.69398485426353,-2.088379122616182
2016-01-31,23.422541197918935,23.382602419327668,23.467601512462185,-75.51703392740949,61.605977332745745,-28.06966342787117,-28.06966342787117,-28.06966342787117,-28.06966342787117,-28.06966342787117,-28.06966342787117,-28.06966342787117,-28.06966342787117,-28.06966342787117,-4.647122229952235
2016-02-29,23.251287279269775,23.203878915496833,23.306117671529144,-69.17294082244756,65.4608715390137,-23.67838180232901,-23.67838180232901,-23.67838180232901,-23.67838180232901,-23.67838180232901,-23.67838180232901,-23.67838180232901,-23.67838180232901,-23.67838180232901,-0.42709452305923534
2016-03-31,23.068222745541366,23.01080151858086,23.1347258687066,-68.0789393342081,73.85078083555393,-20.99433206968681,-20.99433206968681,-20.99433206968681,-20.99433206968681,-20.99433206968681,-20.99433206968681,-20.99433206968681,-20.99433206968681,-20.99433206968681,2.0738906758545568
2016-04-30,22.89106351935258,22.822241091846234,22.97295663968073,-44.678412260898845,93.10179164068443,0.5508361663917952,0.5508361663917952,0.5508361663917952,0.5508361663917952,0.5508361663917952,0.5508361663917952,0.5508361663917952,0.5508361663917952,0.5508361663917952,23.441899685744378
2016-05-31,22.70799898562417,22.627354765362902,22.804007545949016,-6.0323974739746,122.49547988755167,34.9363647936776,34.9363647936776,34.9363647936776,34.9363647936776,34.9363647936776,34.9363647936776,34.9363647936776,34.9363647936776,34.9363647936776,57.64436377930177
2016-06-30,22.530839759435384,22.436022153510518,22.639154200000277,21.017738830833153,152.6021001061362,64.5013343714262,64.5013343714262,64.5013343714262,64.5013343714262,64.5013343714262,64.5013343714262,64.5013343714262,64.5013343714262,64.5013343714262,87.03217413086158
2016-07-31,22.34777522570697,22.239818837483913,22.469765817381116,-3.9903394331480646,125.72461123465737,39.200597793703146,39.200597793703146,39.200597793703146,39.200597793703146,39.200597793703146,39.200597793703146,39.200597793703146,39.200597793703146,39.200597793703146,61.54837301941012
