error,forecast_cases,month,true_cases,year
19.646121874068832,-12.646121874068832,2,7.0,2009
24.107520080991698,-14.1075200809917,3,10.0,2009
18.046859779377883,-8.046859779377883,4,10.0,2009
16.39724698150003,22.60275301849997,5,39.0,2009
5.644973060307606,49.644973060307606,6,44.0,2009
2.228460890317237,71.77153910968276,7,74.0,2009
29.978025770415883,37.02197422958412,8,67.0,2009
18.244990260879256,24.755009739120744,9,43.0,2009
26.21406360627612,8.78593639372388,10,35.0,2009
33.997341316364256,1.0026586836357438,11,35.0,2009
25.68530048935274,-10.68530048935274,12,15.0,2009
44.37975975771188,-16.379759757711877,1,28.0,2010
