error,forecast_cases,month,true_cases,year
12.963055479291484,-2.963055479291484,4,10.0,2009
11.07916587048193,27.92083412951807,5,39.0,2009
10.945116207548686,54.945116207548686,6,44.0,2009
2.8969585125306168,76.89695851253062,7,74.0,2009
24.878815134488285,42.121184865511715,8,67.0,2009
13.2951623438586,29.7048376561414,9,43.0,2009
21.43497136398068,13.56502863601932,10,35.0,2009
29.198939623362484,5.801060376637517,11,35.0,2009
20.633769735465982,-5.633769735465982,12,15.0,2009
37.95225791462589,-9.952257914625893,1,28.0,2010
37.26624470265712,-12.266244702657115,2,25.0,2010
49.2585115166033,-13.258511516603301,3,36.0,2010
