error,forecast_cases,month,true_cases,year
5825.84485185282,-5303.84485185282,1,522.0,2007
3983.937002974766,-3733.937002974766,2,250.0,2007
3742.980301977293,-3489.980301977293,3,253.0,2007
3236.810918578244,-3007.810918578244,4,229.0,2007
4698.987498809827,-4327.987498809827,5,371.0,2007
5063.562246678854,-4440.562246678854,6,623.0,2007
2935.869107098163,-2334.869107098163,7,601.0,2007
2016.9371271858145,-1365.9371271858145,8,651.0,2007
5866.948388941955,-5151.948388941955,9,715.0,2007
4018.8739344620976,-3322.8739344620976,10,696.0,2007
4659.144546590718,-3853.1445465907177,11,806.0,2007
1802.6765181756516,-1329.6765181756516,12,473.0,2007
