ds,trend,trend_lower,trend_upper,yhat_lower,yhat_upper,seasonal,seasonal_lower,seasonal_upper,seasonalities,seasonalities_lower,seasonalities_upper,yearly,yearly_lower,yearly_upper,yhat
2007-09-30,683.1528475048085,668.7572390911968,699.1777550314579,321.7603818196433,352.22881668620005,-346.9208966786076,-346.9208966786076,-346.9208966786076,-346.9208966786076,-346.9208966786076,-346.9208966786076,-346.9208966786076,-346.9208966786076,-346.9208966786076,336.2319508262009
2007-10-31,729.9043581936166,688.7303354058502,772.641019353765,334.25665821999286,418.2823478595479,-354.3861839629924,-354.3861839629924,-354.3861839629924,-354.3861839629924,-354.3861839629924,-354.3861839629924,-354.3861839629924,-354.3861839629924,-354.3861839629924,375.51817423062425
2007-11-30,775.1477556343991,698.215225274918,847.9767963826899,537.9997190333252,687.6687640215467,-160.26274539375083,-160.26274539375083,-160.26274539375083,-160.26274539375083,-160.26274539375083,-160.26274539375083,-160.26274539375083,-160.26274539375083,-160.26274539375083,614.8850102406483
2007-12-31,821.8992663232075,709.8816357114207,936.6019425794467,1163.5619757382567,1390.2268181314564,453.6702280684546,453.6702280684546,453.6702280684546,453.6702280684546,453.6702280684546,453.6702280684546,453.6702280684546,453.6702280684546,453.6702280684546,1275.5694943916621
2008-01-31,868.6507770120159,718.6138970299851,1028.7024624735186,354.9077521218387,665.0137239613422,-363.70148632772384,-363.70148632772384,-363.70148632772384,-363.70148632772384,-363.70148632772384,-363.70148632772384,-363.70148632772384,-363.70148632772384,-363.70148632772384,504.949290684292
2008-02-29,912.386061204772,717.2960695021981,1124.0005201958566,463.6948165978899,870.4457910173185,-253.58564246378424,-253.58564246378424,-253.58564246378424,-253.58564246378424,-253.58564246378424,-253.58564246378424,-253.58564246378424,-253.58564246378424,-253.58564246378424,658.8004187409878
2008-03-31,959.1375718935803,710.7815676399952,1217.0223635022026,650.9541913719596,1157.2498251494503,-59.82449858050803,-59.82449858050803,-59.82449858050803,-59.82449858050803,-59.82449858050803,-59.82449858050803,-59.82449858050803,-59.82449858050803,-59.82449858050803,899.3130733130723
2008-04-30,1004.3809693343626,714.718579628375,1327.7874192590034,457.8692802256329,1070.920080154731,-256.8648278396179,-256.8648278396179,-256.8648278396179,-256.8648278396179,-256.8648278396179,-256.8648278396179,-256.8648278396179,-256.8648278396179,-256.8648278396179,747.5161414947447
2008-05-31,1051.132480023171,703.5747252044052,1440.48927357694,768.1106259826821,1505.0786924672423,64.61842628306272,64.61842628306272,64.61842628306272,64.61842628306272,64.61842628306272,64.61842628306272,64.61842628306272,64.61842628306272,64.61842628306272,1115.7509063062337
2008-06-30,1096.3758774639532,688.7794443967126,1562.1497517107775,723.6054498251114,1596.8848412472605,34.80697752297365,34.80697752297365,34.80697752297365,34.80697752297365,34.80697752297365,34.80697752297365,34.80697752297365,34.80697752297365,34.80697752297365,1131.182854986927
2008-07-31,1143.1273881527616,672.2441124779823,1666.7178207912202,851.4699281528449,1845.862039136268,179.162530410275,179.162530410275,179.162530410275,179.162530410275,179.162530410275,179.162530410275,179.162530410275,179.162530410275,179.162530410275,1322.2899185630365
2008-08-31,1189.87889884157,655.8201316313204,1795.543162936369,823.9286431903707,1963.6162314931605,168.012811446021,168.012811446021,168.012811446021,168.012811446021,168.012811446021,168.012811446021,168.012811446021,168.012811446021,168.012811446021,1357.891710287591
