ds,trend,trend_lower,trend_upper,yhat_lower,yhat_upper,seasonal,seasonal_lower,seasonal_upper,seasonalities,seasonalities_lower,seasonalities_upper,yearly,yearly_lower,yearly_upper,yhat
2015-05-31,305.7211289488032,305.2118867145827,306.2207696147269,-74.63810518218298,798.5131513352098,64.76040595095033,64.76040595095033,64.76040595095033,64.76040595095033,64.76040595095033,64.76040595095033,64.76040595095033,64.76040595095033,64.76040595095033,370.4815348997535
2015-06-30,292.56197455627733,291.1250213528742,294.16841772146716,-161.68249163288584,652.5474835730002,-22.086692231707488,-22.086692231707488,-22.086692231707488,-22.086692231707488,-22.086692231707488,-22.086692231707488,-22.086692231707488,-22.086692231707488,-22.086692231707488,270.47528232456983
2015-07-31,278.964181684001,276.218193232291,282.24123362329925,-214.85123547417822,627.2117881915843,-78.24453688428343,-78.24453688428343,-78.24453688428343,-78.24453688428343,-78.24453688428343,-78.24453688428343,-78.24453688428343,-78.24453688428343,-78.24453688428343,200.71964479971757
2015-08-31,265.3663888117243,260.78584843655744,270.63256334112356,409.973254401201,1261.4555197993845,560.4057654184277,560.4057654184277,560.4057654184277,560.4057654184277,560.4057654184277,560.4057654184277,560.4057654184277,560.4057654184277,560.4057654184277,825.772154230152
2015-09-30,252.20723441919844,246.11775059220727,259.0757506819579,-214.39673035535387,622.1577508664541,-65.23098745937044,-65.23098745937044,-65.23098745937044,-65.23098745937044,-65.23098745937044,-65.23098745937044,-65.23098745937044,-65.23098745937044,-65.23098745937044,186.97624695982802
2015-10-31,238.60944154692172,230.55614207343297,247.60906807811463,131.814349009554,962.969814076226,293.2688401265368,293.2688401265368,293.2688401265368,293.2688401265368,293.2688401265368,293.2688401265368,293.2688401265368,293.2688401265368,293.2688401265368,531.8782816734586
2015-11-30,225.45028715439605,215.79110572096133,236.4530826432497,-242.79788288188908,589.908675630863,-52.235557423430485,-52.235557423430485,-52.235557423430485,-52.235557423430485,-52.235557423430485,-52.235557423430485,-52.235557423430485,-52.235557423430485,-52.235557423430485,173.21472973096556
2015-12-31,211.85249428211918,199.93165372566114,224.97498329072366,-234.33566135362105,581.861708655793,-35.995829328942975,-35.995829328942975,-35.995829328942975,-35.995829328942975,-35.995829328942975,-35.995829328942975,-35.995829328942975,-35.995829328942975,-35.995829328942975,175.85666495317622
2016-01-31,198.25470140984262,184.52251855488043,213.7649993510516,-385.44520722545474,499.18242906922313,-156.11150322266693,-156.11150322266693,-156.11150322266693,-156.11150322266693,-156.11150322266693,-156.11150322266693,-156.11150322266693,-156.11150322266693,-156.11150322266693,42.1431981871757
2016-02-29,185.53418549706785,169.14359960080174,203.37015853952073,-559.9282647902767,288.62278398580247,-320.0123783464999,-320.0123783464999,-320.0123783464999,-320.0123783464999,-320.0123783464999,-320.0123783464999,-320.0123783464999,-320.0123783464999,-320.0123783464999,-134.47819284943202
2016-03-31,171.9363926247913,153.1339840606497,192.636703053349,-648.5020803089408,141.65291577436744,-448.2930151549971,-448.2930151549971,-448.2930151549971,-448.2930151549971,-448.2930151549971,-448.2930151549971,-448.2930151549971,-448.2930151549971,-448.2930151549971,-276.35662253020575
2016-04-30,158.7772382322653,138.28080215977744,181.83576479969167,-313.271815288344,534.4700811070087,-56.49295961219402,-56.49295961219402,-56.49295961219402,-56.49295961219402,-56.49295961219402,-56.49295961219402,-56.49295961219402,-56.49295961219402,-56.49295961219402,102.28427862007126
