error,forecast_cases,month,true_cases,year
129.55912403591844,960.4408759640816,11,1090.0,2010
71.81698928441097,676.816989284411,12,605.0,2010
415.9039765335283,906.9039765335283,1,491.0,2011
444.7842873834253,721.7842873834253,2,277.0,2011
321.8298263539667,581.8298263539667,3,260.0,2011
20.032346578540853,353.03234657854085,4,333.0,2011
188.07187623169125,962.0718762316912,5,774.0,2011
44.617271245542725,1009.3827287544573,6,1054.0,2011
77.00879635356512,922.9912036464349,7,1000.0,2011
53.54766588700272,869.5476658870027,8,816.0,2011
1659.0392491056773,2148.0392491056773,9,489.0,2011
143.81816588567835,701.8181658856784,10,558.0,2011
