error,forecast_cases,month,true_cases,year
178.59130829562685,29.408691704373155,4,208.0,2009
224.48108523503782,511.4810852350378,5,287.0,2009
60.830163157135644,644.8301631571356,6,584.0,2009
81.353505543565,431.646494456435,7,513.0,2009
372.5180068761441,249.4819931238559,8,622.0,2009
309.7673667417447,857.7673667417447,9,548.0,2009
636.1746012286945,7.825398771305458,10,644.0,2009
400.69883514653185,392.30116485346815,11,793.0,2009
592.8385964960036,65.16140350399643,12,658.0,2009
313.3122317268837,104.6877682731163,1,418.0,2010
605.596068910165,-155.59606891016497,2,450.0,2010
781.4533135314541,-366.45331353145417,3,415.0,2010
