ds,trend,trend_lower,trend_upper,yhat_lower,yhat_upper,seasonal,seasonal_lower,seasonal_upper,seasonalities,seasonalities_lower,seasonalities_upper,yearly,yearly_lower,yearly_upper,yhat
2008-11-30,1127.859046367009,1124.2123832790726,1131.1319400440007,678.2206411736752,933.9788886121859,-325.4394051141562,-325.4394051141562,-325.4394051141562,-325.4394051141562,-325.4394051141562,-325.4394051141562,-325.4394051141562,-325.4394051141562,-325.4394051141562,802.4196412528527
2008-12-31,1170.3704925924537,1160.9143420169012,1179.8707967302444,933.632565612894,1174.440096665117,-110.87469091370082,-110.87469091370082,-110.87469091370082,-110.87469091370082,-110.87469091370082,-110.87469091370082,-110.87469091370082,-110.87469091370082,-110.87469091370082,1059.495801678753
2009-01-31,1212.8819388178986,1194.767282567356,1229.2377534891446,887.7416942063214,1161.7127943352693,-187.5263158556532,-187.5263158556532,-187.5263158556532,-187.5263158556532,-187.5263158556532,-187.5263158556532,-187.5263158556532,-187.5263158556532,-187.5263158556532,1025.3556229622454
2009-02-28,1251.2793741183007,1224.3979331639782,1275.4815815096167,761.0176205528204,1034.4858079523406,-354.624345412251,-354.624345412251,-354.624345412251,-354.624345412251,-354.624345412251,-354.624345412251,-354.624345412251,-354.624345412251,-354.624345412251,896.6550287060497
2009-03-31,1293.7908203437455,1257.49238578519,1328.234274309602,664.6620588685286,932.8464495619007,-493.52338644407297,-493.52338644407297,-493.52338644407297,-493.52338644407297,-493.52338644407297,-493.52338644407297,-493.52338644407297,-493.52338644407297,-493.52338644407297,800.2674338996726
2009-04-30,1334.9309295941764,1285.1865125402846,1380.4032917791,1202.2672044060942,1465.6936114989128,-3.0472265758296073,-3.0472265758296073,-3.0472265758296073,-3.0472265758296073,-3.0472265758296073,-3.0472265758296073,-3.0472265758296073,-3.0472265758296073,-3.0472265758296073,1331.8837030183468
2009-05-31,1377.4423758196212,1316.582605103771,1432.242087243397,1358.0493767741766,1628.283602656811,120.77778720309871,120.77778720309871,120.77778720309871,120.77778720309871,120.77778720309871,120.77778720309871,120.77778720309871,120.77778720309871,120.77778720309871,1498.22016302272
2009-06-30,1418.582485070052,1347.5237992397442,1487.324479972669,1180.922802161491,1477.3902496323324,-88.78294156153989,-88.78294156153989,-88.78294156153989,-88.78294156153989,-88.78294156153989,-88.78294156153989,-88.78294156153989,-88.78294156153989,-88.78294156153989,1329.799543508512
2009-07-31,1461.0939312954968,1371.1030568951926,1541.6740798307485,1091.585398429226,1381.9329763267212,-228.45328692784275,-228.45328692784275,-228.45328692784275,-228.45328692784275,-228.45328692784275,-228.45328692784275,-228.45328692784275,-228.45328692784275,-228.45328692784275,1232.640644367654
2009-08-31,1503.6053775209416,1394.4029612166203,1597.6043285088329,1842.2440753182323,2161.004938871093,504.32058761700426,504.32058761700426,504.32058761700426,504.32058761700426,504.32058761700426,504.32058761700426,504.32058761700426,504.32058761700426,504.32058761700426,2007.925965137946
2009-09-30,1544.7454867713718,1420.0389437134718,1649.6138222233244,1147.4206406314709,1484.1043309550394,-228.02496481728818,-228.02496481728818,-228.02496481728818,-228.02496481728818,-228.02496481728818,-228.02496481728818,-228.02496481728818,-228.02496481728818,-228.02496481728818,1316.7205219540836
2009-10-31,1587.256932996817,1446.4094100696,1707.3861850521782,1731.6477545921655,2069.9665903388127,317.0221657415518,317.0221657415518,317.0221657415518,317.0221657415518,317.0221657415518,317.0221657415518,317.0221657415518,317.0221657415518,317.0221657415518,1904.279098738369
