error,forecast_cases,month,true_cases,year
79.11781354522782,497.1178135452278,1,418.0,2010
189.4842342408105,260.5157657591895,2,450.0,2010
325.3306364389961,89.66936356100388,3,415.0,2010
332.11531700205836,-86.11531700205835,4,246.0,2010
261.3932350235916,520.3932350235916,5,259.0,2010
302.3433469620786,670.3433469620786,6,368.0,2010
152.89370641961034,474.10629358038966,7,627.0,2010
711.4295037272404,274.5704962727596,8,986.0,2010
11.371627747648972,1166.628372252351,9,1178.0,2010
1085.2308032554786,127.76919674452135,10,1213.0,2010
437.5585630731015,652.4414369268985,11,1090.0,2010
278.3189885188987,326.6810114811013,12,605.0,2010
