error,forecast_cases,month,true_cases,year
1963.3744739396932,540.6255260603068,12,2504.0,2015
79.2767208922645,944.7232791077355,1,1024.0,2016
808.2853769129906,1202.2853769129906,2,394.0,2016
760.0556772451382,1079.0556772451382,3,319.0,2016
885.3635762294526,1011.3635762294526,4,126.0,2016
1368.2902948552207,1414.2902948552207,5,46.0,2016
1494.1493903483993,1554.1493903483993,6,60.0,2016
1395.6339027522854,1566.6339027522854,7,171.0,2016
1321.1027283264498,1609.1027283264498,8,288.0,2016
1514.39707640756,1841.39707640756,9,327.0,2016
1386.8419909946024,1784.8419909946024,10,398.0,2016
2180.5078628899573,2899.5078628899573,11,719.0,2016
