ds,trend,trend_lower,trend_upper,yhat_lower,yhat_upper,seasonal,seasonal_lower,seasonal_upper,seasonalities,seasonalities_lower,seasonalities_upper,yearly,yearly_lower,yearly_upper,yhat
2015-03-31,239.69073323804577,238.82167030608042,240.25466939901057,-986.6154322536627,-149.7192330041425,-793.3592493832542,-793.3592493832542,-793.3592493832542,-793.3592493832542,-793.3592493832542,-793.3592493832542,-793.3592493832542,-793.3592493832542,-793.3592493832542,-553.6685161452085
2015-04-30,221.8590354590106,219.33718230402295,223.9192269254393,-280.5764031600981,548.3911573443299,-79.22061388454709,-79.22061388454709,-79.22061388454709,-79.22061388454709,-79.22061388454709,-79.22061388454709,-79.22061388454709,-79.22061388454709,-79.22061388454709,142.6384215744635
2015-05-31,203.4329477540083,198.81821865397427,207.94718726704752,-32.907346230589134,801.9891668084366,177.12698517686522,177.12698517686522,177.12698517686522,177.12698517686522,177.12698517686522,177.12698517686522,177.12698517686522,177.12698517686522,177.12698517686522,380.5599329308735
2015-06-30,185.60124997497348,178.66599333624183,192.49961354359394,-232.68859988219629,602.7784844851225,23.25205337872171,23.25205337872171,23.25205337872171,23.25205337872171,23.25205337872171,23.25205337872171,23.25205337872171,23.25205337872171,23.25205337872171,208.8533033536952
2015-07-31,167.17516226997046,157.7989901093475,176.3913189329312,-373.44276426779044,488.9864500241713,-94.8188187027061,-94.8188187027061,-94.8188187027061,-94.8188187027061,-94.8188187027061,-94.8188187027061,-94.8188187027061,-94.8188187027061,-94.8188187027061,72.35634356726436
2015-08-31,148.74907456496814,136.2602775960395,160.27132541151798,382.06806732755905,1212.21479908163,640.3222237229071,640.3222237229071,640.3222237229071,640.3222237229071,640.3222237229071,640.3222237229071,640.3222237229071,640.3222237229071,640.3222237229071,789.0712982878753
2015-09-30,130.917376785933,116.12505587068634,145.25960204948183,-401.3358167913237,375.42914807352906,-140.85891242330274,-140.85891242330274,-140.85891242330274,-140.85891242330274,-140.85891242330274,-140.85891242330274,-140.85891242330274,-140.85891242330274,-140.85891242330274,-9.941535637369753
2015-10-31,112.4912890809303,95.53183504443135,130.58154111707623,-36.741976118989726,784.2010143176417,263.1421648848815,263.1421648848815,263.1421648848815,263.1421648848815,263.1421648848815,263.1421648848815,263.1421648848815,263.1421648848815,263.1421648848815,375.6334539658118
2015-11-30,94.65959130189515,75.53956805156044,116.44706153045442,-384.68211481144107,444.5612098744207,-84.59305002961639,-84.59305002961639,-84.59305002961639,-84.59305002961639,-84.59305002961639,-84.59305002961639,-84.59305002961639,-84.59305002961639,-84.59305002961639,10.066541272278755
2015-12-31,76.23350359689282,53.13814777068328,101.21054296491351,-346.0738694048561,508.04738050075395,-10.18897534370064,-10.18897534370064,-10.18897534370064,-10.18897534370064,-10.18897534370064,-10.18897534370064,-10.18897534370064,-10.18897534370064,-10.18897534370064,66.04452825319217
2016-01-31,57.80741589189014,30.28648713057768,86.7887154072205,-456.85007893929594,397.60209682391377,-99.8935920050814,-99.8935920050814,-99.8935920050814,-99.8935920050814,-99.8935920050814,-99.8935920050814,-99.8935920050814,-99.8935920050814,-99.8935920050814,-42.086176113191264
2016-02-29,40.57010803882288,8.815858425629633,72.99734148000915,-625.8093719526394,208.67695103639133,-259.6034255519225,-259.6034255519225,-259.6034255519225,-259.6034255519225,-259.6034255519225,-259.6034255519225,-259.6034255519225,-259.6034255519225,-259.6034255519225,-219.03331751309963
