error,forecast_cases,month,true_cases,year
585.170229553456,1093.170229553456,9,508.0,2008
315.68174316207774,1039.3182568379223,10,1355.0,2008
348.4097618771384,1262.4097618771384,11,914.0,2008
52.45507729821918,627.5449227017808,12,680.0,2008
551.4203568040264,905.4203568040264,1,354.0,2009
655.3835451577896,880.3835451577896,2,225.0,2009
611.0104308504013,830.0104308504013,3,219.0,2009
511.957808617148,719.957808617148,4,208.0,2009
933.6207229572615,1220.6207229572615,5,287.0,2009
772.8232656437344,1356.8232656437344,6,584.0,2009
641.4229487012342,1154.4229487012342,7,513.0,2009
402.9764094218274,1024.9764094218274,8,622.0,2009
