error,forecast_cases,month,true_cases,year
134.99758725526976,402.99758725526976,9,268.0,2008
196.12390086278748,364.1239008627875,10,168.0,2008
257.1750470357391,371.1750470357391,11,114.0,2008
299.2029714347003,345.2029714347003,12,46.0,2008
333.8683945327422,372.8683945327422,1,39.0,2009
372.28917451298935,386.28917451298935,2,14.0,2009
508.3511623196955,531.3511623196955,3,23.0,2009
558.7855555707865,574.7855555707865,4,16.0,2009
543.3134060354429,621.3134060354429,5,78.0,2009
504.2768499876033,633.2768499876033,6,129.0,2009
473.9638193532571,586.9638193532571,7,113.0,2009
529.0332504010597,643.0332504010597,8,114.0,2009
